0,1,1,0,1,II
1,1,1,0,1,I
1,0,1,0,1,D
1,0,0,1,1,I
1,0,0,0,0,N
0,1,0,0,0,III
0,1,0,0,1,I
0,0,0,0,0,O
0,1,0,0,1,I
1,1,1,0,0,D
1,0,1,0,0,II
1,1,0,0,0,III
0,1,1,1,1,I
1,1,1,0,1,I
1,0,0,0,1,I
1,0,0,0,1,I
0,0,0,1,0,III
0,1,1,0,0,II
0,0,0,1,0,III
1,1,1,1,0,III
1,1,1,0,1,I
0,1,0,1,0,I
0,0,0,1,0,III
0,0,0,1,0,III
1,0,0,0,1,I
1,0,0,0,0,N
0,1,0,0,1,I
0,1,1,0,0,II
0,1,0,1,0,I
0,1,0,0,1,I
1,0,0,0,0,N
0,1,1,1,1,III
1,1,0,1,0,II
0,0,0,0,1,N
1,1,0,0,1,I
0,0,1,1,0,II
1,1,0,1,0,I
1,1,0,1,0,I
1,0,0,1,1,II
0,0,0,1,1,III
1,0,0,0,0,N
1,1,0,1,0,II
0,0,1,0,0,D
1,0,0,1,1,II
1,0,1,1,0,I
0,0,1,0,0,D
0,1,0,1,1,II
0,1,0,1,1,I
1,1,1,0,0,II
0,1,1,0,0,II
1,1,0,1,0,I
1,1,1,1,1,N
1,1,0,0,1,I
0,1,1,1,0,II
1,1,1,0,0,II
1,0,0,1,1,I
1,1,0,1,0,II
1,1,1,1,0,II
0,1,1,0,0,II
1,0,0,1,1,I
1,1,0,1,1,II
1,0,1,1,0,II
1,1,0,0,0,III
1,0,0,1,0,I
1,1,1,0,0,II
1,0,1,0,0,II
0,0,0,0,1,N
1,1,0,1,0,I
0,1,0,1,1,II
1,1,0,0,1,II
1,1,1,1,1,III
1,1,1,1,1,II
1,1,0,1,1,D
1,1,1,0,0,II
0,0,1,0,0,D
1,0,1,0,0,II
0,0,1,0,0,D
1,1,0,1,1,D
1,1,0,1,0,I
0,0,1,0,1,II
0,0,0,1,0,III
0,0,1,1,1,D
0,0,0,1,1,III
0,1,1,1,0,I
0,1,1,1,1,III
0,0,1,1,0,II
0,1,0,1,1,II
1,0,1,0,1,I
0,1,1,0,1,I
0,1,0,1,0,I
1,0,1,0,1,D
1,1,0,1,1,D
1,0,0,1,1,II
1,1,0,1,1,I
1,0,1,1,1,II
0,0,0,0,1,N
0,0,0,0,1,N
0,0,0,1,0,III
0,0,1,0,0,D
1,1,1,0,0,II
0,1,0,1,1,I
1,0,0,1,1,I
1,0,0,1,0,I
1,1,0,1,1,I
1,0,0,0,1,I
1,0,0,1,0,I
1,0,1,1,0,I
0,0,0,1,1,III
0,0,0,1,0,III
1,0,0,0,0,N
1,0,1,0,1,D
1,1,0,0,0,III
1,1,1,1,0,II
0,0,1,1,0,II
1,0,0,0,0,N
1,1,1,0,1,I
0,1,0,1,1,I
0,1,0,1,1,II
1,1,1,1,0,I
0,0,0,0,1,N
1,1,1,1,1,I
1,1,1,1,0,I
0,1,0,0,0,III
1,1,0,1,0,II
1,0,0,1,0,I
0,0,1,0,1,II
0,0,0,0,1,N
0,1,0,1,1,I
0,1,0,0,0,III
1,0,0,0,1,I
1,1,0,1,1,I
0,0,0,1,1,III
0,0,1,0,0,D
0,1,1,0,0,II
0,1,1,0,0,II
1,0,1,0,1,I
0,1,0,1,0,I
0,0,1,0,1,II
1,0,1,1,0,II
1,1,0,1,1,D
0,0,1,1,1,II
0,0,1,0,0,D
0,0,1,0,0,D
1,0,1,1,1,III
0,0,0,1,1,III
0,0,1,1,1,D
0,0,0,0,1,N
0,1,0,1,1,I
0,0,0,0,1,N
1,1,1,1,1,III
1,0,0,1,0,I
0,0,0,1,0,III
0,1,0,1,0,I
1,0,1,1,0,I
0,1,1,1,0,II
1,1,1,0,1,III
0,1,1,0,1,I
0,1,0,0,0,III
1,1,1,1,1,N
0,1,0,1,1,II
1,1,0,0,1,I
0,1,1,0,0,II
1,0,0,0,1,I
1,1,0,1,1,I
1,1,1,1,1,D
0,1,0,1,0,I
1,1,1,1,0,III
0,0,0,0,0,O
0,0,0,1,1,III
1,1,0,0,0,III
1,1,1,1,0,I
0,1,1,0,1,I
1,1,1,0,1,I
0,0,0,0,0,O
0,0,1,1,0,II
0,0,1,1,0,II
0,1,1,0,1,II
1,0,0,1,1,I
1,0,0,0,1,I
1,1,1,1,0,II
0,1,0,1,0,I
0,0,0,0,1,N
0,0,1,0,1,II
1,1,1,1,0,I
1,1,1,0,0,II
0,0,0,0,0,O
1,0,0,1,0,I
1,0,0,1,1,II
0,1,0,0,0,III
1,0,0,1,0,I
1,0,1,0,1,I
1,0,0,0,1,I
0,1,1,0,0,II
0,0,0,1,1,III
0,1,0,0,0,III
0,0,1,0,0,D
1,1,1,0,1,III
0,1,1,1,1,I
1,0,0,0,0,N
0,0,0,0,0,O
0,0,1,0,0,D
0,1,0,0,0,III
1,1,0,1,1,II
0,1,1,0,0,II
0,1,0,1,0,I
1,1,0,0,0,III
0,0,1,0,0,D
1,1,0,1,0,I
1,1,1,0,1,II
1,0,0,1,1,I
1,1,1,0,1,II
0,1,0,1,0,I
1,1,0,1,0,II
1,1,1,0,0,D
1,1,0,1,1,II
1,1,0,0,0,III
1,0,1,0,1,D
0,1,1,0,1,I
1,1,1,0,0,II
0,0,0,1,1,III
0,1,1,0,0,II
1,1,0,1,1,II
1,1,1,0,1,II
0,1,0,0,0,III
0,0,1,0,1,II
1,0,0,1,0,I
0,0,1,0,0,D
0,1,1,1,0,I
0,1,0,0,1,I
1,0,0,1,0,I
1,1,1,1,1,D
0,0,1,1,0,II
0,1,1,0,0,II
1,1,0,0,0,III
1,1,1,1,1,D
1,1,0,0,0,III
1,1,1,1,0,III
0,0,1,0,0,D
1,0,0,0,0,N
0,0,1,0,0,D
1,1,0,1,0,II
1,0,0,1,0,I
0,1,1,1,1,I
1,1,0,0,0,III
0,0,1,1,0,II
1,1,1,1,0,II
1,1,0,1,1,D
1,0,0,1,1,II
0,0,0,1,0,III
1,0,1,0,0,II
1,1,1,0,1,III
1,0,0,1,0,I
1,1,1,0,1,I
0,0,0,0,1,N
1,0,0,0,0,N
1,1,1,1,1,D
0,1,1,1,0,I
1,1,0,0,1,I
1,0,0,0,0,N
1,1,1,0,1,III
1,0,1,0,0,II
0,1,0,0,0,III
0,1,1,1,1,I
1,1,1,0,0,D
0,1,0,0,0,III
1,1,1,1,1,III
0,0,1,1,0,II
0,0,0,1,0,III
1,1,0,1,0,II
1,0,1,1,1,II
0,0,0,1,0,III
0,1,1,0,0,II
1,1,0,1,1,D
1,1,0,0,1,I
1,0,1,0,0,II
1,1,0,1,0,II
1,1,0,1,0,II
0,1,0,1,1,II
1,1,1,1,0,III
0,1,0,1,0,I
1,1,0,1,1,III
1,0,0,1,1,I
0,1,0,1,0,I
1,1,1,0,1,III
0,0,0,1,1,III
1,0,1,0,1,I
0,0,0,0,0,O
0,1,0,0,1,I
0,0,0,0,1,N
1,1,0,0,1,I
0,0,1,0,1,II
0,0,1,0,1,II
1,1,0,0,1,II
0,1,0,0,0,III
0,1,0,0,1,I
1,1,1,1,0,I
1,1,0,1,1,II
0,0,1,1,0,II
1,0,1,1,0,II
1,1,0,0,0,III
1,1,0,0,1,II
0,0,0,1,0,III
0,0,0,1,0,III
0,0,0,1,0,III
1,0,1,1,1,I
1,0,0,1,1,II
1,0,0,1,0,I
0,0,0,0,0,O
1,1,1,0,1,I
1,0,0,0,0,N
0,0,1,1,1,D
1,0,0,0,1,I
0,1,1,0,1,II
0,1,0,0,1,I
1,1,0,1,1,D
0,1,0,0,1,I
0,1,1,0,1,I
1,0,1,0,0,II
0,0,1,1,0,II
1,1,1,1,1,II
0,0,1,0,0,D
0,0,0,0,1,N
0,1,0,0,1,I
0,0,1,0,1,II
1,1,0,0,1,II
1,0,0,0,1,I
1,1,1,0,1,II
1,1,0,0,0,III
1,0,0,1,1,I
0,1,1,0,0,II
1,1,0,1,1,D
1,0,1,1,0,II
1,1,1,0,1,II
0,1,0,1,1,II
1,0,0,0,1,I
1,0,0,1,0,I
1,0,1,1,1,II
0,0,0,1,1,III
1,0,0,0,0,N
0,0,0,0,0,O
0,1,0,1,1,II
0,1,0,1,0,I
1,1,0,0,1,II
1,0,0,1,0,I
0,1,0,0,0,III
1,1,1,1,0,II
0,1,0,0,1,I
0,1,0,0,1,I
0,0,1,0,1,II
1,1,1,0,1,III
0,0,1,0,1,II
1,1,0,1,1,III
0,0,0,1,1,III
0,1,0,0,1,I
0,1,1,0,1,II
0,0,1,1,1,II
1,0,1,0,0,II
0,1,0,1,0,I
0,1,0,1,1,I
0,0,0,1,1,III
0,1,1,0,1,I
0,1,1,1,1,II
1,0,1,1,1,III
1,1,0,1,1,III
1,0,1,1,0,II
0,0,1,0,1,II
1,0,0,0,0,N
1,0,0,0,0,N
1,1,1,1,1,II
1,1,0,1,1,III
1,1,0,1,1,II
1,0,0,1,1,II
0,1,0,1,0,I
1,0,1,1,0,I
1,0,0,0,1,I
1,0,0,0,1,I
0,0,1,1,1,D
1,0,0,0,0,N
1,1,0,0,0,III
1,0,1,1,1,II
0,0,0,1,1,III
0,1,0,0,0,III
1,1,0,1,1,D
0,1,1,1,1,I
1,0,0,0,0,N
0,0,1,1,1,D
1,0,1,1,0,II
1,0,0,0,1,I
0,0,0,1,0,III
1,1,0,0,0,III
0,0,0,1,0,III
0,0,1,1,0,II
1,1,1,1,0,I
0,1,0,1,1,I
0,0,1,0,0,D
1,1,0,1,0,I
0,1,1,1,0,II
0,1,1,1,0,II
1,1,1,0,1,II
1,1,0,0,0,III
1,1,0,1,1,I
1,1,1,1,1,II
0,0,1,0,1,II
0,1,0,0,1,I
1,0,1,1,0,I
1,1,1,0,0,II
1,1,1,0,0,II
1,0,1,0,0,II
1,0,1,0,1,I
0,1,0,1,0,I
1,0,1,0,0,II
1,0,0,1,1,I
1,1,1,0,0,D
1,0,1,0,0,II
1,0,1,0,1,I
0,1,1,0,1,I
0,0,0,0,1,N
1,0,0,0,0,N
0,1,1,0,1,I
0,1,1,0,0,II
0,0,1,1,0,II
1,0,0,0,0,N
0,1,0,1,1,II
1,0,0,1,1,II
0,1,1,1,1,II
1,0,0,0,1,I
1,1,1,1,0,III
1,1,1,1,0,III
0,0,0,1,0,III
1,0,0,1,0,I
0,1,1,0,0,II
0,1,1,0,0,II
1,1,1,0,0,D
0,0,0,1,0,III
1,0,0,0,1,I
0,0,0,1,0,III
0,0,0,0,0,O
0,0,0,0,0,O
0,0,0,1,1,III
0,0,0,0,0,O
0,0,0,0,1,N
1,1,0,1,1,I
0,0,1,0,0,D
0,1,1,1,1,II
1,1,1,1,1,N
0,1,1,1,1,II
0,0,1,0,0,D
0,0,0,0,0,O
1,0,0,0,1,I
0,1,0,0,0,III
1,0,0,1,1,I
1,0,1,1,0,I
0,1,0,0,0,III
1,1,0,1,1,I
1,0,0,0,1,I
1,0,0,1,0,I
1,0,0,0,1,I
0,1,0,1,0,I
1,0,1,0,1,D
0,1,0,0,1,I
1,1,0,1,1,II
0,1,0,1,1,I
1,1,1,1,1,D
0,1,1,0,0,II
0,0,0,0,0,O
0,0,0,1,0,III
1,1,0,0,1,II
1,0,1,1,1,III
0,1,1,1,1,I
0,0,0,0,0,O
0,0,1,1,1,D
1,1,0,0,1,II
1,1,0,1,0,I
1,0,1,0,0,II
1,1,0,0,0,III
1,0,1,0,1,I
0,1,0,1,0,I
0,0,1,1,0,II
1,0,1,0,1,D
1,0,0,1,1,II
0,1,0,1,1,II
1,0,1,1,0,I
0,0,1,0,0,D
0,0,0,0,1,N
0,0,1,1,0,II
0,0,1,0,1,II
0,1,1,1,1,III
0,0,1,0,0,D
1,1,0,0,0,III
0,0,0,0,0,O
1,0,1,0,1,D
0,0,0,1,0,III
1,1,0,0,0,III
1,0,1,1,1,I
0,0,0,1,1,III
0,1,0,0,1,I
0,1,1,1,0,II
1,0,1,1,0,II
1,0,1,0,0,II
0,1,0,1,1,II
0,0,0,1,1,III
0,1,1,0,0,II
0,1,1,1,1,I
0,1,1,0,0,II
1,1,1,0,1,I
0,1,1,0,1,I
0,1,1,0,1,I
0,0,1,1,0,II
0,1,1,1,1,II
1,0,1,0,0,II
0,0,1,1,0,II
1,0,1,0,0,II
1,0,1,1,1,III
1,0,0,1,1,II
0,0,1,0,1,II
0,1,1,1,1,II
1,0,1,1,0,II
0,0,0,0,1,N
0,0,0,1,1,III
1,1,0,0,0,III
1,0,0,1,0,I
0,0,1,0,1,II
1,1,0,1,0,I
0,0,1,1,1,D
0,0,1,1,0,II
0,1,0,0,1,I
1,0,1,1,0,II
0,1,1,0,1,I
1,1,1,1,1,II
1,1,1,0,1,I
1,0,0,0,1,I
1,0,1,1,1,II
0,1,1,1,1,I
0,1,0,1,1,I
1,0,0,0,1,I
0,1,0,1,0,I
0,1,0,1,0,I
0,0,1,0,1,II
0,0,1,0,0,D
0,0,0,1,1,III
1,0,1,1,0,I
0,0,0,0,1,N
1,0,0,1,0,I
1,1,1,1,1,D
1,1,1,0,1,II
0,1,1,1,1,I
1,1,0,1,0,I
0,0,0,0,1,N
1,0,1,1,0,II
1,0,0,1,0,I
1,1,0,1,1,II
0,1,0,1,1,II
0,1,0,0,0,III
1,0,1,1,1,II
0,1,1,0,1,I
0,0,1,0,1,II
0,0,0,0,0,O
1,1,1,1,0,III
1,1,0,1,0,I
0,1,0,0,1,I
0,0,0,1,1,III
0,1,1,1,0,II
1,1,0,1,1,II
0,0,0,1,0,III
0,0,0,0,1,N
1,0,0,0,0,N
1,0,1,1,0,I
1,0,1,0,1,D
1,1,1,1,0,I
1,1,0,1,0,II
0,0,1,0,1,II
0,0,1,0,0,D
1,0,0,1,0,I
1,1,0,0,0,III
0,1,1,1,0,I
1,1,0,0,1,I
1,0,0,0,0,N
1,1,0,0,1,I
0,1,0,0,1,I
0,1,0,0,1,I
0,1,1,1,1,III
1,1,1,0,0,II
0,1,1,0,1,II
0,1,0,0,1,I
0,0,1,1,0,II
1,1,1,0,1,III
1,1,1,0,0,D
1,1,0,1,1,II
0,1,1,0,1,II
0,0,1,0,1,II
1,1,1,0,1,I
0,1,1,0,0,II
0,0,0,0,1,N
1,0,0,0,1,I
1,1,0,0,1,II
1,0,0,1,0,I
0,0,0,0,1,N
1,1,0,1,1,I
1,1,0,1,1,D
0,0,1,0,1,II
0,1,0,1,1,II
0,0,1,1,1,D
0,0,0,0,1,N
1,0,0,1,0,I
1,0,0,0,0,N
0,1,0,0,0,III
1,0,1,0,0,II
1,1,1,1,1,N
1,1,1,1,1,II
0,1,0,0,1,I
1,0,0,1,0,I
0,1,0,1,1,II
0,0,0,1,1,III
1,1,1,0,1,II
0,1,0,0,0,III
0,1,0,0,1,I
0,0,0,1,1,III
0,1,1,0,0,II
0,0,0,1,0,III
1,1,1,0,1,III
1,0,1,1,0,II
0,1,1,1,1,III
0,0,0,1,0,III
1,1,0,1,1,II
1,0,1,0,0,II
0,1,0,0,0,III
0,0,0,1,0,III
1,0,1,1,1,I
1,1,0,0,1,I
1,0,0,0,1,I
0,0,1,0,0,D
0,0,0,0,0,O
1,0,0,1,1,II
0,1,0,1,1,II
1,1,0,0,0,III
0,0,1,0,0,D
1,0,1,0,0,II
1,0,1,1,1,III
0,0,0,1,1,III
0,1,1,0,0,II
0,1,1,0,0,II
0,0,0,0,1,N
0,1,0,0,0,III
1,0,1,0,0,II
0,0,0,1,0,III
0,1,0,0,1,I
1,1,0,1,1,II
1,1,0,0,1,I
1,0,0,0,1,I
0,1,1,1,1,II
1,0,1,0,0,II
1,1,1,1,1,I
0,0,1,0,0,D
0,1,1,0,1,II
1,0,0,0,1,I
0,1,0,1,1,II
0,0,0,0,0,O
0,1,1,1,0,I
0,0,1,1,1,II
1,0,1,1,0,II
0,1,1,1,1,III
1,1,1,1,0,II
0,1,0,1,1,II
0,1,0,0,0,III
0,1,0,1,0,I
0,1,0,0,0,III
0,0,1,1,0,II
0,1,1,0,0,II
0,1,0,1,0,I
0,0,0,1,1,III
1,0,0,1,0,I
1,1,1,0,1,I
0,1,1,1,0,I
1,1,0,0,0,III
1,1,0,0,0,III
0,1,1,0,0,II
1,1,0,1,0,II
0,0,1,1,1,D
0,1,1,1,0,I
1,0,1,1,1,II
0,1,1,0,1,I
1,1,0,0,1,II
1,1,1,0,1,I
1,1,0,0,0,III
0,1,1,0,0,II
0,0,0,0,0,O
1,1,1,1,0,II
1,1,0,0,0,III
0,0,0,0,1,N
0,0,1,1,0,II
1,1,0,1,0,I
1,0,1,0,1,I
1,1,0,1,0,II
1,0,0,0,0,N
1,0,1,1,1,II
0,0,1,1,1,D
0,0,1,1,0,II
0,1,0,1,1,I
0,0,0,0,1,N
1,0,0,1,0,I
1,1,1,0,1,I
0,0,1,0,1,II
1,0,0,1,1,II
0,0,1,1,1,II
1,0,0,1,1,II
0,1,0,1,0,I
1,0,1,0,1,D
1,0,0,1,1,I
0,0,0,1,1,III
0,1,1,0,1,II
0,1,0,1,0,I
0,0,1,0,0,D
1,0,0,0,0,N
0,0,1,0,0,D
1,1,1,0,1,II
0,1,1,0,0,II
0,1,1,0,0,II
1,1,1,0,1,III
1,0,1,0,1,I
1,1,1,1,1,II
0,0,0,1,0,III
1,0,1,0,0,II
0,0,1,1,0,II
0,1,0,0,1,I
0,1,1,0,0,II
0,0,1,0,0,D
1,0,1,0,0,II
0,0,1,0,0,D
0,0,1,0,0,D
0,1,1,1,1,III
1,0,0,0,1,I
1,1,0,0,0,III
0,1,0,1,0,I
1,0,0,0,0,N
1,1,0,0,1,II
0,1,0,1,0,I
0,1,1,0,0,II
0,0,0,0,1,N
1,1,1,0,1,I
0,1,0,1,1,II
1,0,0,1,0,I
1,1,1,0,0,II
1,1,0,0,1,II
0,0,1,1,1,II
0,0,1,1,1,D
0,0,0,0,1,N
0,0,1,0,0,D
1,1,0,1,1,II
0,1,0,0,0,III
0,0,1,0,0,D
1,0,1,0,0,II
0,0,0,1,0,III
0,0,1,1,1,II
0,0,1,0,1,II
0,1,0,1,1,II
1,1,1,1,1,N
0,0,1,1,1,D
1,1,0,1,0,II
1,1,0,0,1,I
1,1,0,0,1,I
0,1,0,0,1,I
1,1,1,0,0,D
1,0,0,1,1,I
0,1,0,0,1,I
1,0,0,1,0,I
1,0,1,1,1,II
0,1,0,1,1,II
1,0,1,0,0,II
0,1,0,0,1,I
1,1,1,1,1,III
0,0,0,1,0,III
1,0,0,0,1,I
0,0,0,0,0,O
1,1,1,0,0,D
1,1,0,1,0,I
0,1,1,0,1,I
0,0,1,0,0,D
0,1,1,1,0,I
1,0,1,0,0,II
1,0,1,0,1,I
1,0,1,0,1,I
1,0,1,0,0,II
0,0,1,1,1,II
1,1,1,0,0,D
0,1,0,0,0,III
0,0,0,0,0,O
0,1,0,1,0,I
0,0,0,1,0,III
0,0,0,0,1,N
1,1,1,1,1,II
0,1,0,1,0,I
0,0,0,0,0,O
0,1,0,1,1,II
1,0,1,1,0,I
1,0,1,0,1,I
1,1,1,1,0,III
0,1,0,1,0,I
0,1,0,0,1,I
1,1,1,0,1,III
0,1,1,0,0,II
0,1,0,1,0,I
0,1,1,0,1,II
1,0,1,0,1,D
1,1,1,0,0,II
1,0,1,1,0,I
0,1,1,0,1,I
0,0,0,0,0,O
1,1,0,1,1,II
1,0,0,0,1,I
1,1,1,1,0,III
1,0,1,0,0,II
1,0,1,1,0,I
0,0,1,0,1,II
0,1,1,0,0,II
0,1,1,0,1,II
1,0,0,1,1,I
1,0,1,0,1,I
0,0,1,1,1,D
1,1,0,1,1,I
0,1,1,0,0,II
0,0,0,1,1,III
0,1,1,1,0,II
1,0,0,0,1,I
1,1,0,0,1,II
1,1,0,1,0,II
1,0,0,0,0,N
1,1,1,1,1,II
1,0,0,0,0,N
1,0,1,0,0,II
1,1,1,1,1,I
0,0,0,0,0,O
0,0,1,0,0,D
1,1,1,1,0,II
0,1,1,0,0,II
0,0,0,0,1,N
1,0,1,1,0,I
1,0,0,1,1,I
0,0,1,1,1,II
0,0,0,0,1,N
0,1,0,0,0,III
1,1,1,1,1,D
0,0,0,0,0,O
1,1,0,0,0,III
1,1,1,1,0,II
0,1,1,1,1,I
0,0,1,0,1,II
0,1,1,0,1,II
1,1,0,1,0,I
1,1,1,0,0,II
0,1,1,0,0,II
1,0,1,1,1,III
1,0,1,1,1,II
1,0,1,0,0,II
1,0,1,0,0,II
0,1,0,0,0,III
1,0,1,1,1,I
0,1,0,1,1,II
0,1,1,1,1,I
0,1,1,1,1,III
1,0,0,1,1,II
1,0,0,0,1,I
1,0,0,1,0,I
0,1,1,1,0,I
0,1,0,1,1,I
1,0,0,1,1,I
1,0,1,1,0,II
1,1,1,0,1,I
0,0,0,0,1,N
1,0,1,0,0,II
1,0,0,1,0,I
0,0,0,1,0,III
0,1,1,0,0,II
0,0,1,0,0,D
0,0,1,1,1,D
1,0,1,1,1,I
1,0,0,0,0,N
1,0,0,1,1,I
1,1,0,1,1,III
1,1,0,0,0,III
0,1,1,1,1,I
0,1,1,1,0,II
1,1,0,1,0,I
0,1,0,1,0,I
0,0,1,1,0,II
1,1,1,0,1,I
0,1,0,1,0,I
0,1,1,0,1,II
1,0,0,0,1,I
1,0,0,0,0,N
0,0,1,1,1,D
0,0,0,1,1,III
1,0,0,0,1,I
0,1,0,0,0,III
0,0,1,1,1,D
1,1,1,0,1,III
1,1,1,0,0,D
0,0,1,1,1,II
0,1,1,0,0,II
0,1,0,1,1,I
0,0,0,1,0,III
1,1,1,1,1,III
1,0,0,0,1,I
0,1,0,0,1,I
0,1,1,0,0,II
0,0,0,1,1,III
1,1,1,0,1,I
0,1,0,1,1,I
1,1,0,0,0,III
0,0,0,1,0,III
1,0,1,0,1,I
1,1,1,1,1,III
1,1,0,1,0,II
1,1,0,0,0,III
1,0,1,0,0,II
1,0,1,1,1,II
1,1,1,1,0,II
0,0,0,0,0,O
0,1,0,1,1,I
1,0,0,1,0,I
1,0,1,1,1,III
1,0,1,0,1,I
1,0,0,0,1,I
1,0,0,0,0,N
0,0,0,0,1,N
1,1,0,1,0,I
1,0,0,1,1,I
0,1,1,0,1,I
0,0,1,0,0,D
1,0,0,0,0,N
1,1,1,1,0,II
0,1,1,1,1,III
0,1,0,1,1,II
1,0,0,0,1,I
1,1,1,0,0,II
0,0,1,0,1,II
1,0,1,1,1,I
1,1,0,0,0,III
1,0,0,1,1,II
0,0,0,0,1,N
0,1,0,1,0,I
1,0,0,0,1,I
0,1,0,0,0,III
0,0,1,1,1,II
0,1,0,0,1,I
0,1,0,0,1,I
1,1,0,1,1,II
0,1,0,0,0,III
1,1,1,1,1,III
1,0,1,0,1,I
1,1,0,1,1,III
1,0,1,1,0,I
0,1,0,1,1,I
0,1,0,0,1,I
1,1,1,0,1,II
0,0,1,1,1,D
1,0,0,1,1,II
1,1,1,1,1,N
0,0,0,0,0,O
0,0,0,1,1,III
0,0,1,0,1,II
0,0,1,0,1,II
0,0,1,1,0,II
0,0,1,0,0,D
1,1,0,0,0,III
0,1,1,0,0,II
0,0,0,0,1,N
0,1,1,0,1,II
1,1,1,0,0,II
0,1,1,1,0,I
1,0,0,1,0,I
0,0,0,0,1,N
1,1,0,1,1,D
1,1,0,0,0,III
0,1,1,1,1,II
1,0,1,0,0,II
1,0,0,0,0,N
0,0,0,0,0,O
0,1,1,1,1,I
1,1,1,0,0,II
1,1,1,1,0,II
1,1,1,0,1,I
0,0,0,1,1,III
1,1,1,1,1,I
0,1,0,0,0,III
0,1,1,0,1,I
0,1,1,0,0,II
0,1,0,0,1,I
0,1,0,0,0,III
0,1,0,1,0,I
0,0,1,0,0,D
1,0,0,1,1,II
0,0,0,1,0,III
0,1,0,1,0,I
1,1,0,0,1,I
1,0,0,1,0,I
1,1,1,0,1,II
1,0,1,0,0,II
0,1,1,1,0,II
1,1,0,1,1,I
0,1,1,1,0,II
1,0,1,0,0,II
0,1,1,1,0,II
1,1,0,1,1,III
0,1,0,1,0,I
0,0,0,0,0,O
0,1,1,1,1,II
0,0,0,1,0,III
1,0,1,0,1,D
1,1,0,1,1,I
1,0,0,0,0,N
0,1,0,0,0,III
1,0,1,0,0,II
0,0,1,1,0,II
1,0,0,1,1,II
1,0,0,0,1,I
1,1,1,0,1,I
1,1,1,1,1,D
1,1,0,1,1,III
1,0,0,0,0,N
1,1,0,1,1,I
1,0,1,1,0,II
0,1,0,1,1,II
0,0,1,1,0,II
0,0,0,0,0,O
1,1,1,1,0,II
1,0,0,1,0,I
1,0,1,1,0,I
1,1,1,0,0,II
0,1,1,1,1,II
1,1,0,1,0,II
0,0,1,0,0,D
0,0,1,1,1,II
1,0,1,0,1,I
0,1,1,1,0,I
1,1,0,1,0,II
0,1,0,0,1,I
1,0,1,0,0,II
0,0,1,0,0,D
0,1,0,1,1,II
1,0,0,1,0,I
0,0,1,0,0,D
1,0,1,0,0,II
0,1,0,1,1,II
1,1,0,1,1,III
0,1,1,1,0,II
1,1,1,0,0,D
1,0,0,0,0,N
0,0,0,1,1,III
1,1,1,1,1,D
1,0,1,1,0,I
0,1,0,1,0,I
0,1,0,0,0,III
1,1,0,1,0,I
1,0,0,0,0,N
0,1,0,1,0,I
0,1,0,0,0,III
1,1,1,1,0,II
0,0,0,1,0,III
1,0,0,0,1,I
0,1,0,0,1,I
0,0,1,1,1,II
1,1,0,1,1,D
1,1,1,0,0,D
1,0,0,1,1,II
1,1,0,1,0,I
1,1,0,0,1,II
1,1,1,1,0,II
0,0,1,0,0,D
0,0,0,1,1,III
1,0,1,1,0,I
1,1,0,0,0,III
1,0,1,1,0,I
0,1,1,1,1,I
0,1,1,1,1,II
1,1,1,1,0,II
0,1,0,1,1,I
1,1,0,0,1,I
1,1,1,1,0,I
1,1,1,0,0,D
0,1,1,0,1,I
1,0,1,0,1,I
0,1,1,1,0,I
1,0,0,0,0,N
1,0,1,1,0,I
0,1,0,1,0,I
1,1,0,1,1,II
1,0,0,0,1,I
0,1,1,1,0,II
0,0,0,0,0,O
0,0,0,1,1,III
0,1,0,1,1,I
0,1,1,0,0,II
0,0,1,0,1,II
1,1,0,0,0,III
1,1,1,0,1,I
1,0,1,0,0,II
1,1,1,0,1,III
1,0,0,1,1,I
0,1,1,1,0,II
1,0,0,1,1,I
0,1,0,0,1,I
0,0,1,1,1,II
0,1,0,1,0,I
0,0,1,0,1,II
0,1,1,1,0,I
0,0,1,1,0,II
0,0,0,1,1,III
0,0,1,0,0,D
0,0,0,0,1,N
0,1,1,0,0,II
0,1,0,1,1,I
0,1,0,1,1,I
0,0,0,1,0,III
1,1,1,0,0,D
1,1,0,1,1,I
1,0,0,1,0,I
1,1,0,1,1,I
1,0,0,0,0,N
1,1,0,1,0,II
1,0,1,0,0,II
0,0,1,0,0,D
0,1,0,0,1,I
1,0,1,1,0,I
1,0,0,0,0,N
1,1,0,1,0,II
1,0,1,0,1,D
1,1,0,1,0,I
0,1,1,0,1,II
0,1,0,1,0,I
1,1,0,0,1,II
0,1,1,0,1,II
0,0,0,0,1,N
0,0,1,0,1,II
1,0,1,1,0,II
1,1,1,0,0,D
0,0,0,1,0,III
0,0,1,1,0,II
1,1,0,0,1,II
0,1,0,1,1,II
1,1,0,0,0,III
1,1,1,1,1,III
0,1,0,1,0,I
0,0,1,1,0,II
0,0,1,0,0,D
0,1,1,0,1,I
0,0,1,0,0,D
0,1,0,0,1,I
0,1,0,0,1,I
1,1,0,0,1,I
1,0,1,1,1,II
1,1,0,0,0,III
1,1,1,1,1,III
0,1,0,1,1,II
1,0,0,1,1,I
1,1,1,0,1,I
1,0,1,0,1,D
1,1,0,1,0,I
0,0,0,1,0,III
1,1,1,1,1,II
0,1,1,1,1,III
0,1,0,0,0,III
1,1,1,0,1,III
0,0,1,1,1,II
0,1,1,0,1,I
1,1,0,0,1,I
1,1,1,0,0,D
